genel_nit_is_tanimi,ilan_baslik,label
leri duzeyde rusca romence bilgisine sahip lise tercihen onlisans lisans mezunu letisim iliski yonetimi yonu kuvvetli arastirmaci ekip calismasina yatkin tanimi bagli oldugu uluslararasi hasta hizmetleri ekip lideri nden destek alarak uluslararasi hasta hizmetleri sureclerini yurutmek saglik turizmi cercevesinde transferi gerceklesen misafirlerimizi karsilamak agirlamak memnun sekilde ugurlanmasina destek olmak yazili sozlu tercumanlik konaklama ulasim hizmetlerini planlanan sekilde gerceklesmesini saglamak yabanci sigorta sureclerinde acentelerle koordine calismak gunluk olarak listesi posta telefon faks toplanti takibini yapmak,uluslararasi hasta hizmetleri yetkilisi,hasta_hizmetleri
mlpcare ilde cografi bolgede hastanesi yakin calisani saglik sektorune veren buyuk saglik kurumudur ceyrek asir once medical park saglik yolculuguna baslayan grup hospital medical park hastane markalari hizmet veriyor saglikta uluslararasi standartlari uzman hekim kadrosu hasta odakli ustun hizmet anlayisini benimseyen mlpcare saglik grubu joint commission international akreditasyonu belgesine sahip hastaneleriyle turkiye yaninda yeni yatirimlarla yayginligini artirmaya devam ediyor mlpcare saglik grubu herkes saglik hayat guzeldir deger katan hizmet felsefesiyle hizmet veren hastaneleriyle saglik yolculuguna kesmeden devam ediyor tanimi medical park pendik hastanesi gorevlendirilmek uzere tercihen lisans mezunu hasta kabul vezne pozisyonunda deneyimli hasta kayit kabul faturalandirma sureclerinde tecrube sahibi anlasmali kurumlar ozel saglik sigortali hasta sureclerine hakim planlama organizasyon yetenegine sahip analitik sonuc odakli iletisim yetenegi kuvvetli ekip motivasyonunu saglayacak ikna kabiliyeti yuksek office uygulamalarina hakim esnek calisma saatlerine uyum saglayacak ayaktan misafir hizmetleri yetkilisi arayisimiz mevcuttur,hasta kayit yetkilisi,hasta_hizmetleri
universitelerin ilgili bolumlerinden mezun alaninda benzer deneyime sahip tercihen seviyede ngilizce bilen yeterlilik belgesi bulunan office programlarini etkin kullanabilen letisim organizasyon planlama koordinasyon yetenegi gelismis ekip calismasina yatkin universitemizin bakirkoy yerleskesinde gorev almaya uygun tanimi kurumumuzun verdigi hizmetlerinden faydalanmak uzere gelen hastalara gerekli bilgileri aktaracak hastalarin kabul islemleri icin gerekli hazirliklari tamamlayacak hizmetlerimizden faydalanan faydalanacak hastalarin odemesini alacak faturasini kesecek hastanin odemesiyle ilgili evraklarin eksiksiz oldugunu kontrol ederek teslim edecek,hasta kabul gorevlisi ngilizce bilen,hasta_hizmetleri
yilinda olarak stanbul levent teki hastanesinde hizmet vermeye baslayan dunyagoz ayni zamanda ulkemizde brans hastaneciliginde yeni donemin baslamasina onculuk etmistir bugun ayri noktada ilkeli saglik hizmeti veren dunyagoz hastaneler grubu gozun branslarinda sundugu yuzlerce farkli tedavi yontemiyle cevresi sagligina dair sorunlara cozum getirmektedir surekli gelisimin amac edinildigi subelerimizi sizlerin katkilariyla saglik alaninda mukemmele ulastirmayi hedeflemekteyiz saglik sektorunde hasta memnuniyetinde sinirimiz gokyuzudur felsefesi turkiye buyuk hastaneleri zinciri olan dunyagoz hastaneleri atakoy subesi gorevlendirilmek uzere hasta kabul vezne personeli gece arayisimiz mevcuttur tanimi tercihen universite mezunu ozel saglik sigortasi anlasmali kurumlar bilgisine sahip hizmet tercihen saglik sektorunde deneyime sahip hasta hasta yakinlarinin memnuniyeti perspektifinde empati kurabilecek letisim yetenegi guclu sunum temsil ikna yetenekleri gelismis takim calismasina yatkin office programlarini etkin olarak kullanabilen askerlik ilisigi olmayan erkek adaylar icin,hasta kabul vezne personeli gece atakoy,hasta_hizmetleri
genel nitelikler yasli bakim yuksek okul mezunu veya yasli bakim sertifikasina sahip olan tercihen yasli bakim deneyimi olan nobet usulu calisabilecek letisim becerileri kuvvetli erkek adaylar icin askerlik hizmetini tamamlamis hasta bakim hizmetlerinde gorev alabilecek bakim destek personeli aramaktayiz tanimi hastanin bulundugu ortamda kisisel bakimlarinin yapilmasi sosyal fiziksel ihtiyaclarinin karsilanmasinda yardimci olunmasi saglik durumlarini etkileyebilecek gozlemlerin birim sorumlusuna bildirilmesi doktor veya sorumlu hemsirenin verecegi gorevlerin yerine getirilmesi,bakim destek personeli,hasta_hizmetleri
memorial saglik grubu uzman doktorlari bilgi birikimlerini yakin ilgi birlestiren saglik personeli hasta odakli hizmet anlayisi kalite politikasi ileri teknolojisi donatilan tani tedavi uniteleri modern mekanlari konforlu hasta odalari saglikta guvenin adresidir yilinda kurulan memorial askin calisani stanbul ankara antalya kayseri diyarbakir hizmet vermektedir hastanelerimiz bunyesinde degerlendirilmek uzere lise tercihen lisans lisans mezunu hastane otomasyon sistemleri konusunda tecrubeli hasta yakini iletisimde basarili takipci problemleri hizli etkin cozebilme yetenegine sahip esnek calisma saatlerine uyum gosterebilecek gorunusune kisisel bakimina ozen gosteren ayaktan hasta danismani arayisimiz bulunmaktadir,ayaktan hasta danismani,hasta_hizmetleri
turkiye modern guvenilir saglik hizmeti sunan saglikta yeniliklerin oncusu grubumuz belgesinin yani sira alman american joint commission international akreditasyon belgelerine sahip olup turkiye ortadogu kuzey afrika dogu avrupa orta asya bircok bransta referans merkezi konumdadir ceyrek asri askin deneyimiyle alanda bransta hizmet vererek yeniliklerin oncusu olmaya devam eden grup florence nightingale olarak tercihen lisans mezunu benzer pozisyonda deneyimli yatan hasta giris cikis sureclerine hakim ozel sigortalar provizyon faturalandirma fatura kontrol sureclerine hakim prezantabl iletisim ikna kabiliyeti kuvvetli guleryuzlu esnek calisma saatlerine uyum saglayabilen ekip calismasina yatkin askerligini yapmis erkek adaylar icin tercihen avrupa yakasinda ikamet eden gayrettepe hastanemiz icin hasta hesaplari gorevlisi aramaktayiz,hasta hesaplari gorevlisi,hasta_hizmetleri
turkiye modern guvenilir saglik hizmeti sunan saglikta yeniliklerin oncusu grubumuz belgesinin yani sira alman american joint commission international akreditasyon belgelerine sahip olup turkiye ortadogu kuzey afrika dogu avrupa orta asya bircok bransta referans merkezi konumdadir ceyrek asri askin deneyimiyle alanda bransta hizmet vererek yeniliklerin oncusu olmaya devam eden grup florence nightingale olarak hasta hizmetleri ekibimize katilmak uzere universitelerin lisans veya onlisans programlarindan mezun tercihen saglik yonetimi tibbi dokumantasyon sekreterlik saglik kurumlari sletmeciligi tercihen saglik sektorundeki hasta temsilciligi pozisyonunda deneyimli office programlarina hakim sistemli duzenli calismayi ilke edinmis ekip calismasi uyumuna sahip yogun calisma saatlerine uyum saglayabilecek stanbul hastanemiz icin hasta temsilcisi aramaktayiz,hasta temsilcisi,hasta_hizmetleri
saglik sektorundeki hastane klinik cesitli satis ofisleri bulunan firmamizin stanbul zincirlikuyu hastanemizde gayrettepe metroya yakin uluslararasi hasta liskileri sorumlusu olarak gorevlendirilmek uzere almanca ileri seviyede konusma okuma anlama becerisine sahip letisim becerisi saglik hizmetlerini telefonda pazarlayarak satisa donusturecek kalitesi takibi konusunda proaktif calisarak hizmetin devamliligini saglayacak hedef odakli enerjik eglenceli ekibimiz icinde uyumla calisarak satis hedeflerine katki saglayacak saglik sektorunde calisma deneyimini yasamak isteyen calisma arkadaslari ariyoruz,almanca bilen hasta liskileri sorumlusu,hasta_hizmetleri
turkiye modern guvenilir saglik hizmeti sunan saglikta yeniliklerin oncusu grubumuz belgesinin yani sira alman american joint commission international akreditasyon belgelerine sahip olup turkiye ortadogu kuzey afrika dogu avrupa orta asya bircok bransta referans merkezi konumdadir ceyrek asri askin deneyimiyle alanda bransta hizmet vererek yeniliklerin oncusu olmaya devam eden grup florence nightingale olarak ilkogretim tercihen lise mezunu tercihen alaninda deneyimli hasta hasta yakinlarinin memnuniyetini isinin asamasinda planda tutabilecek ekip calismasina yatkin vardiyali calisabilecek askerlik hizmetini tamamlamis erkek adaylar icin anadolu yakasinda ikamet eden yardimci saglik personeli tanimi hasta bakiminda hemsire ekibine destek pozisyon olarak ilgili asamalarda gorev almak birimler arasi hasta transferini gerceklestirmek birimin ihtiyaci olan malzeme temini genel duzenin saglanmasina yardimci olmak,yardimci saglik personeli,hasta_hizmetleri
universitelerin lisans veya onlisans programlarindan mezun tercihen turizm otelcilik saglik yonetimi tibbi dokumantasyon sekreterlik saglik kurumlari sletmeciligi tercihen saglik sektorundeki hasta temsilciligi pozisyonunda deneyimli ofis programlarina hakim sistemli duzenli calismayi ilke edinmis ekip calismasi uyumuna sahip yogun calisma saatlerine uyum saglayabilecek hasta temsilcisi,hasta temsilcisi,hasta_hizmetleri
turkiye modern guvenilir saglik hizmeti sunan saglikta yeniliklerin oncusu grubumuz belgesinin yani sira alman american joint commission international akreditasyon belgelerine sahip olup turkiye ortadogu kuzey afrika dogu avrupa orta asya bircok bransta referans merkezi konumdadir ceyrek asri askin deneyimiyle alanda bransta hizmet vererek yeniliklerin oncusu olmaya devam eden grup florence nightingale olarak universitelerin lisans veya onlisans programlarindan mezun tercihen turizm otelcilik saglik yonetimi tibbi dokumantasyon sekreterlik saglik kurumlari sletmeciligi tercihen saglik sektorundeki hasta temsilciligi pozisyonunda deneyimli ofis programlarina hakim sistemli duzenli calismayi ilke edinmis ekip calismasi uyumuna sahip yogun calisma saatlerine uyum saglayabilecek hasta temsilcisi,hasta temsilcisi,hasta_hizmetleri
turkiye modern guvenilir saglik hizmeti sunan saglikta yeniliklerin oncusu grubumuz belgesinin yani sira alman american joint commission international akreditasyon belgelerine sahip olup turkiye ortadogu kuzey afrika dogu avrupa orta asya bircok bransta referans merkezi konumdadir ceyrek asri askin deneyimiyle alanda bransta hizmet vererek yeniliklerin oncusu olmaya devam eden grup florence nightingale olarak universitelerin lisans veya onlisans programlarindan mezun tercihen turizm otelcilik saglik yonetimi tibbi dokumantasyon sekreterlik saglik kurumlari sletmeciligi tercihen saglik sektorundeki hasta temsilciligi pozisyonunda deneyimli ofis programlarina hakim sistemli duzenli calismayi ilke edinmis ekip calismasi uyumuna sahip vardiya sistemine uyum saglayabilecek gece hasta temsilcisi,hasta temsilcisi gece,hasta_hizmetleri
universitelerin lisans veya onlisans programlarindan mezun tercihen saglik yonetimi tibbi dokumantasyon sekreterlik saglik kurumlari sletmeciligi muhasebe saglik sektorundeki ozel saglik sigortasi faturalandirma sureci hakkinda bilgi sahibi ofis programlarina hakim sistemli duzenli calismayi ilke edinmis ekip calismasi uyumuna sahip yogun calisma saatlerine uyum saglayabilecek hasta hesaplari gorevlisi,hasta hesaplari gorevlisi,hasta_hizmetleri
universitelerin psikoloji bolumlerinden mezun hasta haklari hasta liskileri alanlarinda deneyimli derecede ngilizce bilen hasta memnuniyeti odakli letisimi kuvvetli problem cozme yetkinligine sahip ekip calismasin yatkin dinamik planlama becerisine sahip stanbul hastanemiz icin hasta haklari birim sorumlusu aramaktayiz,hasta haklari birim sorumlusu,hasta_hizmetleri
yilinda olarak stanbul levent teki hastanesinde hizmet vermeye baslayan dunyagoz ayni zamanda ulkemizde brans hastaneciliginde yeni donemin baslamasina onculuk etmistir bugun ayri noktada ilkeli saglik hizmeti veren dunyagoz hastaneler grubu gozun branslarinda sundugu yuzlerce farkli tedavi yontemiyle cevresi sagligina dair sorunlara cozum getirmektedir surekli gelisimin amac edinildigi subelerimizi sizlerin katkilariyla saglik alaninda mukemmele ulastirmayi hedeflemekteyiz saglik sektorunde hasta memnuniyetinde sinirimiz gokyuzudur felsefesi turkiye buyuk hastaneleri zinciri olan dunyagoz hastaneleri altunizade subesi gorevlendirilmek uzere hasta danismani arayisimiz mevcuttur tanimi tercihen universite mezunu hizmet tercihen saglik sektorunde deneyimli hasta hasta yakinlarinin memnuniyeti perspektifinde empati kurabilecek letisim yetenegi guclu guleryuzlu enerjik gorunusune onem veren office uygulamalarini etkin olarak kullanabilen takim calismasina yatkin askerlik ilisigi olmayan erkek adaylar icin,hasta danismani altunizade,hasta_hizmetleri
medient kulak burun bogaz merkezi gorevlendirilmek uzere universitelerin ilgili bolumlerinden mezun daha once saglik sektorunde benzer gorevde deneyimli yogun temposuna ayak uydurabilecek nsan iliskileri kuvvetli esnek calisma saatlerine uyum saglayabilecek guler yuzlu pozitif takim calismasina onem veren hasta danismani arayisimiz bulunmaktadir,hasta danismani,hasta_hizmetleri
joint commission international akreditasyon belgesine sahip olan ozel medicabil hastanemizde gorevlendirilmek uzere lise mezunu tercihen saglik meslek lisesi veya hemsirelik fakultesi mezunu anadili arapca veya ileri duzeyde arapca okur yazar olan anadili arapca olmayanlar icin turkce duzeyini gosterir seviyesinde belgeye sahip olan office programlarini derecede kullanabilen bursada ikamet eden erkek adaylar icin askerligini tamamlamis sosyal medya iliskileri guclu letisim ikna becerisi yuksek guleryuzlu pozitif cozum odakli gorunusune kisisel bakimina onem veren sozlu yazili ifade yetenegi gelismis sorumluluk sahibi temsil yetenegi gelismis hastalari ziyaret ederek iletisim kurabilen zamanli calisabilecek esnek calisma saatlerine uyum gosterebilecek uluslararasi hasta liskileri gorevlisi ariyoruz tanimi yurt disindan gelen hastalari organize ederek tedavi surecini takip etmek bagli oldugu uluslararasi saglik turizmi birimi sorumlusu ndan destek alarak uluslararasi hasta hizmetleri sureclerini yurutmek yurtdisi hastalara ulasarak tanitim bilgilendirme yapmak saglik turizmi cercevesinde transferi gerceklesen misafirlerimizi karsilamak agirlamak memnun sekilde ugurlanmasina destek olmak tedavi sonrasi takiplerinin saglanmasi hastalar iletisimin devam ettirilmesi gerektiginde hasta doktor arasi iletisimi saglamak hastanenin tanitim bilgilendirme konularinda aktif gorev almak yabanci sigorta sureclerinde acentelerle koordine calismak hasta sorunlarina cozum bularak hasta memnuniyetini arttirmaya yonelik calismalarda almak hastalar yazili sozlu iletisimi saglamak hasta akisi saglanmasi icin saha calismalarina destek vermek,uluslararasi hasta liskileri uzmani,hasta_hizmetleri
universitelerin uluslararasi liskiler saglik kurumlari sletmeciligi halkla liskiler sletme bolumlerinden mezun tercihen saglik sektorunde deneyimli ngilizce dilini ileri duzeyde bilen yazma okuma konusma mukemmel seviyede tercihen ikinci dili ileri duzeyde konusabilen gorunusune onem veren diksiyonu duzgun tempolu esnek calisma saatlerine ayak uydurabilecek pozitif insan iliskileri kurabilen temsil ikna yetenegi guclu organizasyon iletisim becerileri gelismis takim arkadasi ariyoruz,uluslararasi hasta liskileri uzmani,hasta_hizmetleri
lise mezunu seviyesinde bosnakca sirpca hirvatca dilini bilen planlama organizasyon yetenegi gelismis etkili iletisim kurabilme becerisine sahip hizmet sunumunda hasta memnuniyetini gozeten yogun calisma temposuna uyum saglayabilen analitik hizli dusunme yetenegine sahip gorunusune kisisel bakimina ozen gosteren takim arkadaslari ariyoruz,uluslararasi hasta danismani,hasta_hizmetleri
vehbi vakfi saglik kuruluslari global fortune listesindeki turk sirketi olan toplulugu bagli hizmet veren amaci gutmeyen hastaneler grubudur amerikan hastanesi medamerikan merkezi universitesi hastanesi bodrum amerikan hastanesi olarak vehbi vakfi saglik kuruluslari catisi altinda hizmet vermekteyiz hastanelerimizde saglik hizmetlerini sunarken bilgimiz becerimiz mukemmelliyetciligimizle guncel teknolojileri araya getiriyoruz ancak insan kaynagimizin degerli varligimiz oldugunu biliyor nitelikli insan kaynagimizi artirmak icin surekli yatirimda bulunuyoruz belirledigimiz klinik rehber talimatlarla yilinda bini askin hastaya ayni kalitede guvenilir seffaf kapsamli tani tedavi bakim hizmeti sunduk hacim bazli yerine deger bazli sistem olusturarak dogrultuda yarattigimiz insan kaynagimiz hastalarimizi memnun etmeye calismanin mutlulugunu yasadik yasamaya devam etmek icin gucumuzle calisiyoruz gerek idari personelimizin gerekse medikal ekibimizin gereksinim beklenti haklarini onemsiyoruz gecen calisan memnuniyet endeksinin artis gosterdigi kurumlarimizda kadinlarin ekonomiye katilimini ayrica destekliyoruz gecmisten bugune aileyiz ailemize yeni uyelerin katilmasindan heyecan duyuyoruz amerikan hastanesi gorevlendirilmek uzere hasta temsilcisi arayisimiz bulunmaktadir onlisans mezunu tercihen halkla liskiler turizm otelcilik muhasebe benzer pozisyonda deneyimli tercihen tibbi terminolojiye hakim microsoft office programlarina hakim takim calismasina yatkin yaratici analitik dusunebilen tercihen ngilizce bilen prezentabl iletisim yetenegi kuvvetli tanimi hastalara randevu vermek cagri merkezi tarafindan verilen randevuya gore bolumu organize ederek verilen randevularin saatinde muayeneye alinmalarini saglamak gelen hastalarin kimlik bilgilerinin kontrolunu yaparak hasta kayitlarini gerceklestirmek ozel saglik sigortasi bulunan hastalarin provizyon islemlerini dogru sekilde tamamlamak hastalari surec konusunda bilgilendirmek faturalari odeme sekline gore dogru bicimde kesmek sigortali hastalarin ilgili sigorta formlarinin doktor hasta tarafindan eksiksiz olarak doldurulmasini saglamak vezne kasa teslimi gerceklestirmek,hasta temsilcisi,hasta_hizmetleri
