genel_nit_is_tanimi,ilan_baslik,label
universitelerin ilgili bolumunden mezun tecrubeli servislerinde yuksek seviyede uzman mssql server veritabaninda ileri duzeyde deneyimli teknolojisinde deneyimli visual basic programlama dillerine hakim html bilgisine sahip tercihen gibi projelerde almis analitik dusunme problem cozme yetenegine sahip cozum odakli yazilim uzmani ariyoruz,yazilim uzmani,bilisim_telekom
gumruk musavirligi alaninda turkiye firmasi icerisinde alan asset gumruk musavirligi lojistik sektorunde karayolu havayolu denizyolu tasima turlerinin hepsinde ayri ayri buyuyen asset lojistik yazilim gelistirme projelerini yurutmek uzere yazilim gelistirme muduru aramaktayiz genel nitelikler intranet extranet entegrasyon mobil projelerinin yonetim gelistirmesinde etkin gorev almis proje bazli referans sunum istenecektir universitelerin ilgili bolumlerinden bilgisayar muhendisligi matematik muhendisligi elektronik muhendisligi bilgisayar programciligi mezun proje yonetimi yapmis uygulama analiz mimari olusturma tecrubesi olan sorgulama dilinde tecrubeli programla dilinde tecrubeli webforms windows service power teknolojilerinde projeler gelistirmis seviyede ngilizce teknik bilen tercihen microsoft sertifikasyonu mcpd msdba sahibi teknolojik yenilikleri takip eden gelisime acik erkek adaylar icin askerlikle iliskisi bulunmayan tanimi gumruk lojistik sektorunde fark yaratacak ntranet extranet musteri entegrasyonu powerbi raporlamalari mobil notification proje yonetimi yapacak lgili ekibin yonetimi egitimi motivasyonunu saglayacak entegrasyon konularinda musteri tedarikci iliskilerini yurutecek projelerimiz kapsaminda kaynak olarak yazilim gelistirme hizmeti veren ucuncu parti sirketlerin belirlenmesi denetlenmesi kontrolu asset grup ilgili sirket arasindaki iletisim koordinasyonun saglanmasi yazilim gelistirme projelerimize dair gelistirme yapilmasi analizinin yapilmasi kullanici ihtiyaclarinin tanimlanmasi hedef ozelliklerinin belirlenmesi analizi proje calismalarinin yurutulmesi olusturulan projelerin grup sirket departmanlarina egitim sunumlarinin planlanmasi gelistirilen yazilim modullerinin akis diyagrami veri diyagrami pseudo code yazilim kodu dokumantasyon calismalarini yurutulmesi gelistirilen yazilim modullerinin test hata ayiklama kalite standardi olcumleri devreye alma bakim calismalarinin yurutulmesi gelistirilen yazilim modullerinin diger yazilim uygulamalari isletim sistemleri donanim platformlariyla entegrasyonunun saglanmasi yazilim gelistirme yontemleri framework leri yazilim dilleri alanlarinda yeni teknolojilerin takip edilmesi kurumun altyapisina uyarlanmasinin saglanmasi egitim planlanmasi yonetim sunumlarinin yapilmasi,yazilim muduru,bilisim_telekom
nitelikler universitelerin ilgili muhendislik bolumlerinden mezun java teknolojileri uygulama gelistirme tecrubesi olan java nesneye dayali programlama konusunda deneyimli sistemler arasinda entegrasyon konusunda uygulama gelistirmis spring spring boot hibernate veya teknolojileri rest soap service client gelistirme konusunda tecrubeli veya araclarindan birinde tecrubeli olmak leri derecede ingilizce bilen tanimi gelistirme veritabani tasarimi analiz dokumantasyon test proje yoneticisi veya yonetim ekibine islerin raporlanmasi musteri ticket destek takibi gerektiginde musteri toplantilarina katilim saglar teknolojiyi yakindan takip ederek yeni altyapi standartlari teknolojik gelismeler birlikte yonetime raporlar lgili calismalari takip kontrol ederek yuksek kalitede ciktisi saglar yeni baslanacak projeler icin ilgili yazilimci birlikte projenin altyapisini belirler sirket icinde teknoloji gerceklestirilecek projelerle ilgili kodlama standartlarini belirleyerek dokumante eder teknoloji grubundaki calisanlarin sonuclandiramadigi problemlere etkin kalici cozumler gelistirir cozumleri paylasarak ekibin uzmanlasmasini saglar projelerde asilamayan teknolojik engel zaman gibi problemler oldugunda sorumluluk alir lgili teknolojide gelistirilebilecek altyapi urunleri onerir urunlerin gelistirilmesine onculuk eder sorumlulugunda olan teknoloji ilgili vizyon stratejileri ekip arkadaslarina aktarir sirket profili yazilim bilgi teknolojileri sirketi havacilik alaninda havayollari havalimanlari sivil havacilik otoritelerine ozel urunler cozumler sunmaktadir ilgilenen adaylara tesekkur ederiz sadece ilgilenilen adaylar iletisime gecilecektir,java yazilim uzmani,bilisim_telekom
universitelerin muhendislik veya sletme fakultelerinden mezun abap konusunda minimum tecrubesi olan tercihen fiori bilen data migration entegration script smart forms badi bapi user exit batch input enhancement yetkilendirme konularinda bilgi sahibi idoc webservis sistemler yazilimlar arasi entegrasyonu saglayabilecek tercihen veri ambari business object ortaminda yonetim raporlari gelistirmis olan yazilim gelistirme veri mimarisi modellemesi test yonetim yaklasimi konularinda tecrubeli tercihen derecede ngilizce bilgisine sahip erkek adaylar icin askerligini tamamlamis stanbul anadolu yakasi ikamet eden veya edebilecek olan tanimi finans bayi yonetimi nsan kaynaklari satis servis birimlerinin ihtiyaclarina yonelik analizlerini yapmak buna uygun cozumleri uretmek standart uygulamalarda cozum uretilemedigi durumlarda gelen talebe spec yazmak gelistirme taleplerini abap kodlama standartlarina gore gerceklestirmek sirket standartlarinda tarifli proje yonetimi yaklasimi gelistirilen yazilimlarin birim testlerini gerceklestirmek dokumantasyonunu hazirlamak gunluk olarak onceliklerine gore olusan programsal hatalari problemleri cozmek,abap uzmani,bilisim_telekom
universitelerin muhendislik veya sletme fakultelerinden mezun modul danismanligi tecrubesi olan tercihen finansal konularda bilgi sahibi proje yonetimi konusunda deneyimli ekip yonetme tecrubesi bulunan seviyede ngilizce bilgisine sahip erkek adaylar icin askerlik ilisigi olmayan stanbul anadolu yakasi ikamet eden veya edebilecek olan tanimi sirketin strateji hedeflerine uyumlu birimleri koordineli olarak yeni uygulamalarinin devreye alinmasinin saglamak proje plani kapsaminda kaynak planlamasini yapmak zaman butce planina uygun olarak proje hedeflerini verimli sekilde yerine getirmek proje esnasinda olusabilecek riskleri ongorerek tedbir almak proje planlama yurutme kontrol kapanis islemlerini yerine getirmek birimine sureclerde verimlilik artisi veya hatalarin minimizasyonu icin yeni teknolojiler uygulamalarinin adaptasyonu icin arastirma gelistirme veya devreye alma faaliyetlerinde bulunmasi projedeki ekip uyelerinin projeye katiliminin saglanmasi danismanlarla iletisimi gerekli organizasyonu yonetmek gereken durumlarda danisman firma birimleri calisacak proje kapsam kavramsalini olusturmak sorumlu oldugu projeler ilgili destek taleplerini yanitlamak sonuclandirmak hata yeni talep outsource edilmeye karar verilen yeni projeler icin yetkin firmalar gorusmek teklif toplamak karsilastirmak analizleri yapmak,proje yoneticisi,bilisim_telekom
mevcut yeni projelerimizde tabanli uygulamalarin gelistirilmesinde uretilmesinde analiz kodlama yayina alma sureclerinin hazirlanmasi sonuclandirilmasi asamalarinda gorev alacak yazilim uzmanlari ariyoruz minimum tecrubeli konusunda uzman veri yapilari algoritmalar tasarim kaliplari konusuna hakim service windows service forms windows forms konularinda bilgi sahibi programlama dilinde kutuphanesinde uzman reflection multithreading tabanli uygulama gelistirme konularinda bilgi sahibi servis mimarisi soap json veri yapilari konusunda deneyimli server ansi dillerin deneyimli html javascript jquery bootstrap teknolojilerine hakim tercihen source control yazilimi sourcesafe kullanarak proje gelistirmis tercih sebepleri lisans mezunu,yazilim uzmani,bilisim_telekom
danismanligini yurutmekte oldugumuz otomotiv sektorunde arac suspansiyonu hafif urun cozumleri sunumunda dunya capinda bilinen firmamiz icin bilgi teknolojileri muduru arayisimiz bulunuyor gorevin gerektirdigi yetkinlikler sorumluluklar yonetim hizmet sureclerinin gerceklestirilmesine yonelik deneyim sahibi hizmet proje surec yonetimi konularinda yetkin sanallastirma storage bilgi guvenligi yedekleme arsivleme sistemleri network konularinda bilgi sahibi tercihen itil cobit gibi surec standartlari konusunda bilgi sahibi yonetimi konusunda tecrube sahibi kritik sistemleri analiz edebilecek sistemin iyilestirilmesinde onerilerde bulunabilecek musteri iliskileri konusunda tecrubeli konusunda yoneticilik alaninda deneyimli analitik dusunme sonuc odakli guclu letisim becerilerine sahip derecede ngilizce bilen aday aramaktayiz gorev tanimi uzun orta kisa vadeli bilgi teknolojileri hedef stratejilerini belirlemek bilgi teknolojileri altyapisi uygulama donanim network isletim sistemlerinin sirketin hedef stratejileri dogrultusunda kurulmasi isletilmesi icin faaliyet plan programlari hazirlamak onaylanan altyapi donanim network isletim uygulama sistemlerinin belirlenen hedef stratejiler dogrultusunda kurulmasini saglikli sekilde isletilmesini guncellenmesini gelistirilmesini saglamak gelisen ihtiyaclar dogrultusunda bilgi teknolojileri sisteminin istenen etkinlikte performans gosterebilmesi icin ilave veya yeni cihaz donanim aksesuar ihtiyaclarini tespit etmek,bilgi teknolojileri muduru,bilisim_telekom
yazilim uzmani universitelerin ilgili bolumlerinden mezun teknolojilerinde deneyimli visual basic programlama dilline hakim etkin yazma tekniklerini takip eden ajax html javascript teknolojilerinde deneyimli server veritabaninda deneyimli tercihen application server hakkinda fikir sahibi olan duzeyde ngilizce bilen analitik dusunme problem cozme takim oyununa uyum yetenegi olan kendini gelistirmeye acik yeni teknolojilere kolayca adapte olabilen degisime istekli innovatif hizli proaktif sonuc odakli tanimi microsoft teknolojileriyle gelistirilen tabanli projelerde gorev alinmasi,yazilim uzmani,bilisim_telekom
degisen calisma dunyasinda kaynak danismanlik hizmetleri sunmak icin yola cikan btpartner sektorden edinilen yili askin deneyimi arkasina katarak ortak kazanimlari artirmaya yonelik stratejiler belirlemeyi hedeflemis musteri odakli genc dinamik sirkettir asagidaki nitelikler konusunda deneyimli yazilim gelistirme muhendisi ariyoruz universitelerin bilgisayar muhendisligi matematik muhendisligi bilisim sistemleri bolumlerden mezun olmak entity framework restfull soap servis teknolojileri gelistirme deneyimine sahip olmak object oriented programming yazlim mimarileri clean code design patterns konularinda bilgi sahibi olmak algoritma analizi yapabilme yetenegine sahip olmak veri tabani sistemleri bakim yedekleme konusunda deneyimli olmak arastirmaci gelismis problem cozme analitik dusunme yetenegine sahip olmak derecede ngilizce bilgisine sahip olmak askerligi tamamlamis veya tecil hakkina sahip olmak,yazilim gelistirme muhendisi,bilisim_telekom
degisen calisma dunyasinda diskaynak danismanlik hizmetleri sunmak icin yola cikan btpartner sektorden edinilen yili askin deneyimi arkasina katarak ortak kazanimlari artirmaya yonelik stratejiler belirlemeyi hedeflemis musteri odakli genc dinamik sirkettir bilisimin konu oldugu genis spektrumda uzman isgucu danismanlik hizmetleri sunan btpartner verimliligi artirmak icin hizli kaliteli cozumler saglar asagidaki nitelikler konusunda deneyimli java yazilim muhendisi ariyoruz universitelerin bilgisayar muhendisligi veya ilgili bolumlerinden mezun olmak java spring boot hibernate servis restful soap teknolojileri konusunda deneyimli olmak arastirmaci gelismis problem cozme analitik dusunme yetenegine sahip takim calismasina yatkin olmak derece ngilizce bilgisine sahip olmak erkek adaylar icin askerligini tamamlamis veya tecil hakkina sahip olmak,java yazilim muhendisi,bilisim_telekom
degisen calisma dunyasinda kaynak danismanlik hizmetleri sunmak icin yola cikan btpartner sektorden edinilen yili askin deneyimi arkasina katarak ortak kazanimlari artirmaya yonelik stratejiler belirlemeyi hedeflemis musteri odakli genc dinamik sirkettir asagidaki nitelikler konusunda deneyimli yazilim muhendisi ariyoruz universitelerin endustri muhendisligi bilgisayar muhendisligi sletme muhendisligi matematik sistem muhendisligi veya ilgili bolumlerinden mezun olmak uzerinde olmak araliginda microsoft ortaminda yazilim gelistirme deneyimine sahip olmak intervision konusunda deneyimli olmak arastirmaci gelismis problem cozme analitik dusunme yetenegine sahip takim calismasina yatkin olmak derecede ngilizce bilgisine sahip olmak askerligi tamamlamis veya tecil hakkina sahip olmak,yazilim muhendisi,bilisim_telekom
bilgi sistemleri yazilim uzmani minimum onlisans bilgisayar programciligi lisans muhendislik bolumlerinden mezun minimum profesyonel deneyimi sahibi tercihen saglik sektorunde yazilim gelistirmis seviyede oracle bilgisine sahip seviyede oracle form designer report desinger bilgisine sahip dinamik calisma ortamina uyum saglayabilecek motivasyonu yuksek insan iliskilerinde basarili sorumluluk sahibi erkek yasini asmamis askerligini tamamlamis tanimi hastane bilgi yonetim sistemimizin gelistirilmesine yonelik yazilim gelistirmek gelistirilen yazilimlarda olusan hatalari gidermek hastane bilgi yonetim sistemimize yonelik kullanicilarimizdan gelebilecek sorunlara karsi destek vermek cozum uretmek,bilgi sistemleri yazilim uzmani,bilisim_telekom
yogun calisma temposuna uyum saglayabilecek tercihen avrupa yakasinda ikamet eden gelistirme yapabilecek sitecore kentico analitik dusunme yetenegine sahip arastirmaci gelisime acik ekip calismasina yatkin yenilikci sonuc odakli erkek adaylar icin askerlik gorevini tamamlamis tanimi programlama dillerinde deneyim tier mimari hakkinda bilgi sahibi literaturu takip edecek duzeyde ngilizce bilgisine sahip liskisel hiyerarsik database yonetim sistemleri konusunda deneyimli html ajax javascript jquery konularina hakim design principles design patterns konusunda bilgili reflection kutuphanelerine hakim system collections generic kutuphaneleri bagimsiz algoritmalar kurgulayabilen developer arayisimiz bulunmaktadir,yazilim uzmani,bilisim_telekom
yazilim projelerinin mimari tasarimi gelistirilmesi veya bakimi konularinda lisans veya onlisans mezuniyeti sonrasi yillik mesleki tecrubeye sahip olmak barkodlu hizmet dokumleri belgelemek dilinde yazilim gelistirme tecrubesine sahip olmak teknolojilerinden birinin konfigurasyon kullanimi konusunda tecrube sahibi olmak teknolojilerinden birinin konfigurasyon kullanimi konusunda tecrube sahibi olmak katmanli mimariler uzerine yazmis olmak rest mimarisine hâkim restful servisleri konularinda deneyimli olmak html jquery angularjs responsive design konularinda deneyimli olmak nesne tabanli programlama tasarim kaliplari konusunda tecrube sahibi olmak yazilim gelistirme standartlari konusunda tecrube sahibi olmak nosql oracle postgresql mssql function triger transaction konularinda bilgi sahibi olmak test terminolojisi surecleri konusunda tecrube sahibi olmak surekli entegrasyon urunlerinin kullanimi konusunda tecrube sahibi olmak,yazilim gelistirme uzmani,bilisim_telekom
umraniye stanbul bulunan genel merkezimizde gorev alacak yazilim uzmani arayisimiz bulunuyor genel nitelikler universitelerin ilgili bolumlerinden mezun visual basic webform servisleri soap rest framework konularinda deneyimli konularinda bilgi sahibi javascript programlama diline hakim katmanli mimari konularinda bilgi sahibi database dizayn programlama konusunda deneyimli server konularinda bilgi sahibi axapta ticaret lojistik uretim modulleri konusunda bilgi sahibi uygulama teknik analiz dizayn konusunda deneyimli universitelerin ilgili bolumlerinden mezun derecede ngilizce bilen erkek adaylar icin askerligini tamamlamis gorev tanimi htiyac beklentilere uygun olarak tanimlanan yazilim uygulamalari gelistirmek destekten sorumlu olmak htiyaca uygun teknik tasarimlar yapmak yazilim cozumleri olusturmak yazilim gelistirmek maintenance konusunda destek vermek uygulamaya koymak icin yeni teknolojiler konusunda tespit degerlendirmeler yapmak,yazilim uzmani,bilisim_telekom
